artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre,song_description
Spice;Shaggy;Sean Paul,10,Go Down Deh (feat. Shaggy and Sean Paul),69,154151,False,1.3495250164490005,0.487485438672242,0.6257188257905061,0.13191494508974586,-0.6192296643409404,-0.5040621698195459,0.17568246777579177,0.40088745149784444,-1.0724039303259538,dance,"A calm, slow-paced dance song with a sad mood."
Kehlani,Suicide Squad: The Album,Gangsta,60,177320,False,-0.6903262535041641,-1.1345938635461066,-0.5833872552345589,-0.404344820578592,-0.6589264236190493,-0.5041145030885494,0.5486261793523631,-1.1573942832210842,-0.009463383351618726,dance,"A calm, slow-paced dance song with a sad mood."
Jonas Brothers,Happiness Begins,Sucker,81,181026,False,1.585778977093293,0.3682149017444221,0.6350639969479107,-0.24450725373917562,-0.8186156598059875,-0.5041145030885494,-0.5649522270452865,1.8434551960148726,0.5273941456929424,dance,"A calm, slow-paced dance song with a happy mood."
Niall Horan,Flicker (Deluxe),This Town,80,232852,False,0.6350008427930898,-0.9556880581543767,-0.04136732810508575,-0.5093268911062561,1.1941904754090362,-0.5041145030885494,-0.5124249437246425,-1.0763944900797535,-0.34434052601834864,dance,"A calm, slow-paced dance song with a sad mood."
Dua Lipa,Dua Lipa (Deluxe),IDGAF,80,217946,True,1.5512052267551037,-0.38716516546510266,0.4541255766662452,0.09124621506551567,-0.8258332524020073,-0.5041145030885494,-0.6889166156820059,0.13860240704020318,-0.8379332225060069,dance,"A calm, slow-paced dance song with a sad mood."
Charlie Puth,CHARLIE,Loser,75,204376,False,0.7560089689767515,-0.07308608488851084,0.08230706465886614,-0.4506882571178311,0.9265380833066352,-0.2275880940329279,-0.1815030588045864,0.5821727028141557,-0.6720124228621867,dance,"A calm, slow-paced dance song with a sad mood."
Charlie Puth,CHARLIE,That's Hilarious,72,144933,True,0.8424433448222247,-0.7926849910196899,0.4672485829723879,-0.22937470303248525,1.2753883921142593,-0.5041145030885494,-0.5334358570529001,0.2774591952824841,-0.47066583125581335,dance,"A calm, slow-paced dance song with a sad mood."
Lauv;BTS,~how i'm feeling~,Who (feat. BTS),76,180413,False,0.3756977152566704,-1.2021805011385376,0.054868051473294877,-0.48189914295037983,0.6949736541843331,-0.5041145030885494,-0.5754576837094152,-1.454779238039969,0.6502836161167128,dance,"A calm, slow-paced dance song with a sad mood."
Charlie Puth,CHARLIE,Loser,71,204376,False,0.7560089689767515,-0.07308608488851084,0.08230706465886614,-0.4506882571178311,0.9265380833066352,-0.2275880940329279,-0.1815030588045864,0.5821727028141557,-0.6720124228621867,dance,"A calm, slow-paced dance song with a sad mood."
Charlie Puth,CHARLIE,Light Switch,71,187703,False,0.7041483434694676,-0.05718334663146821,0.5103954370395543,2.1123875188278407,-0.6312589853343067,-0.5030775290545909,-0.6463695161922843,1.6621699446985618,2.063512525990075,dance,"A calm, slow-paced dance song with a happy mood."
Julia Michaels;Niall Horan,Inner Monologue Part 1,What A Time (feat. Niall Horan),82,173306,False,-0.29272812461498793,-0.6932928769131733,0.4125693900301262,-0.5150015976212649,1.0438239629919572,-0.5041145030885494,-0.6736837035190192,-0.33968208579431947,0.3573703588444191,dance,"A calm, slow-paced dance song with a sad mood."
Major Lazer;MØ;DJ Snake,Peace Is The Mission (Extended),Lean On,73,176561,False,0.9000662620525401,0.6663912440639717,1.0295495198477185,-0.20951323022995424,-0.9366232987509113,-0.5001410511827268,1.8460500773722657,-0.7716809825480818,-0.8052761129661395,dance,"A high-energy, slow-paced dance song with a sad mood."
5 Seconds of Summer,Youngblood (Deluxe),Youngblood,81,203417,False,0.16825521322753484,0.845297049455701,0.6253211589327442,3.5783533685384645,-0.8962047802132005,-0.5041145030885494,-0.4704031170681275,-1.2422512093691445,-0.0625019984367967,dance,"A high-energy, slow-paced dance song with a sad mood."
The Chainsmokers,Memories...Do Not Open,Paris,74,221506,False,0.49670584144033275,0.0660628748606123,0.36405403338317416,-0.5131100287829287,-0.8823710610708291,-0.5041091405437009,-0.6285102398632655,-0.9838232979182332,-0.7391279533976445,dance,"A calm, slow-paced dance song with a sad mood."
Bebe Rexha,Expectations,I'm a Mess,74,195519,False,0.3641731318106073,0.20918751917399567,0.39805454972181686,-0.561345034160504,-0.9385780634123335,-0.5041145030885494,-0.7440702631686819,-0.9953946969384233,-0.8387004477556671,dance,"A calm, slow-paced dance song with a sad mood."
Paloma Faith,A Perfect Contradiction (Outsiders' Expanded Edition),Only Love Can Hurt Like This,87,232893,False,-0.004613538463411447,0.9685432709477815,0.7418375482569818,-0.026976837330502376,-0.6589264236190493,-0.5037924273527685,0.6326698326653933,-0.6559669923461813,-1.0393465293514814,dance,"A high-energy, slow-paced dance song with a sad mood."
Shakira;Wyclef Jean,"Oral Fixation, Vol. 2 (Expanded Edition)",Hips Don't Lie (feat. Wyclef Jean),84,218093,False,1.216992306819275,0.7260265125278812,0.470628751263364,-0.1319589078581664,-0.09294687088116274,-0.5041145030885494,1.0056135442419647,1.0951713927092486,-0.7379937943329298,dance,"A high-energy, slow-paced dance song with a happy mood."
Akon;Vishal Dadlani;Shruti Pathak,Ra-One,Criminal,60,306503,False,0.7732958441458462,1.2905737206528947,0.5764081354280302,-0.2634229421225385,-0.7575668557646533,-0.29025879888899164,-0.7220088041740115,1.38831350122073,0.3291498127047583,dance,"A high-energy, slow-paced dance song with a happy mood."
Shawn Mendes,When You're Gone,When You're Gone,82,172266,False,0.20859125528875563,0.19726046548121368,0.4879272595760069,-0.4487966882794948,-0.8724468712513019,-0.5041145030885494,1.9405991873494246,0.3970303184911144,0.8339506693613602,dance,"A calm, slow-paced dance song with a sad mood."
Sia,This Is Acting (Deluxe Version),Unstoppable,82,217746,False,-0.5693181273205017,0.5471207071361519,0.6800003518750057,-0.06386242967806002,-0.6102076735959155,-0.5029095457219869,-0.5912158687056083,-0.8256808446423022,1.7229645879997726,dance,"A calm, slow-paced dance song with a sad mood."
Demi Lovato,Demi,Heart Attack,78,210840,False,-0.36187562529136647,0.5709748145217158,0.6873571887436011,0.1829873037248257,-0.7250876890825642,-0.5041145030885494,0.13366064111927664,0.10774534298636299,1.728602025703794,dance,"A calm, slow-paced dance song with a sad mood."
Deep Chills;IVIE,Run Free,Run Free,67,170562,False,0.9231154289446662,0.193284780916953,0.7356737119616722,-0.4743328675970347,-0.33954795124517273,-0.5041039395212876,1.0528880992305438,0.867600545312177,-0.7387276619630394,dance,"A calm, slow-paced dance song with a happy mood."
Chris Brown;Drake,Indigo,No Guidance (feat. Drake),80,260640,True,0.7444843855306885,-0.744976776248562,0.2988366687102221,0.6464216691172165,-0.5771270408641581,-0.5041145030885494,-0.3075685387741316,-1.303965337476825,-0.9746994626627551,dance,"A calm, slow-paced dance song with a sad mood."
Charlie Puth,CHARLIE,No More Drama,69,140041,False,-0.06799874741675778,0.02630602921800568,0.3419835227773886,1.998893388527663,1.137051200690546,-0.5020340941232244,-0.44939220373986993,0.6438868309218361,2.459767688629589,dance,"A calm, slow-paced dance song with a happy mood."
Ariana Grande;Social House,boyfriend,boyfriend (with Social House),80,186106,True,-0.9611539644866463,0.6107316601643225,0.9003077910751,3.559437680155102,-0.5891563618575245,-0.5041145030885494,-0.28655762544587404,0.8791719443323671,2.266627071432621,dance,"A high-energy, slow-paced dance song with a happy mood."
Sean Kingston;Justin Bieber,Eenie Meenie,Eenie Meenie,75,201946,False,0.8827793868834455,-0.13669703791668142,0.8134175826541241,-0.496085909237902,-0.783730628925225,-0.5041145030885494,-0.5281831287208357,1.36517070318035,-0.03084561748344218,dance,"A calm, slow-paced dance song with a happy mood."
Doja Cat;SZA,Kiss Me More (feat. SZA),Kiss Me More (feat. SZA),82,208866,True,1.1247956392507703,0.2370173111238203,0.9380861425624806,-0.5301341483279552,-0.24030605304990046,-0.5036040921933299,-0.4756558454001919,1.033457264601568,-0.37292800597306397,dance,"A calm, slow-paced dance song with a happy mood."
ZAYN,Mind Of Mine (Deluxe Edition),PILLOWTALK,78,202746,True,0.09910771255115633,0.23304162655955962,0.7921424057638623,-0.36935079706937063,-0.5951710223542076,-0.5041145030885494,-0.6285102398632655,-0.13911116944435842,0.0932780848636943,dance,"A calm, slow-paced dance song with a sad mood."
Marshmello;Halsey,Be Kind (with Halsey),Be Kind (with Halsey),77,172761,False,0.3641731318106073,-0.03332923924590424,0.23282397032174623,-0.36840501265020253,-0.9236917786830425,-0.5041145030885494,-0.8375688274794278,-0.08511130735013805,-0.93910688260245,dance,"A calm, slow-paced dance song with a sad mood."
Akon,Freedom,Right Now (Na Na Na),71,240746,False,1.5166314764169146,0.857224103148483,0.8082479135032195,0.636963824925535,-0.15910813634467755,-0.5041145030885494,1.0476353708984794,0.5127443086930151,0.5281947285621527,dance,"A high-energy, slow-paced dance song with a sad mood."
Lauv;Troye Sivan,~how i'm feeling~,i'm so tired...,76,162586,False,0.05300937876690398,0.3761662708729434,0.1365885907433658,1.3179286067265992,-0.41172387720537085,-0.5041145030885494,0.12840791278721225,0.03831694886522253,-0.6744808867089181,dance,"A calm, slow-paced dance song with a sad mood."
The Chainsmokers,So Far So Good,High,75,175163,True,0.19706667184269255,0.5789261836502372,0.41376239060341197,-0.5074353222679198,-0.7990680131917671,-0.5041145030885494,-0.3758540070909686,0.19645940214115357,0.42808851229132305,dance,"A calm, slow-paced dance song with a sad mood."
Nicki Minaj,Super Freaky Girl,Super Freaky Girl,92,170977,True,2.208106483180699,0.9923973783333455,1.1146502274087653,1.4787119579851837,-0.7530558603921409,-0.50405732414649,0.5013516243637836,1.689169875745672,0.36234064415743267,dance,"A high-energy, slow-paced dance song with a happy mood."
Jason Derulo;Nicki Minaj;Ty Dolla $ign,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Swalla (feat. Nicki Minaj & Ty Dolla $ign),76,216408,True,0.7444843855306885,0.6981967205780566,0.8742606118916952,0.23027652468323295,-0.7214788927845542,-0.5041145030885494,-0.1394812321480713,1.1877425848707692,-0.8033747286517656,dance,"A high-energy, slow-paced dance song with a happy mood."
Swedish House Mafia;The Weeknd,Paradise Again,Moth To A Flame (with The Weeknd),83,234000,False,-0.07952333086282086,0.07003855942487296,0.19166545054338935,-0.4308267843153,-0.938908869739651,-0.5041145030885494,-0.5702049553773508,-1.4235364606854557,-0.06677177373925128,dance,"A calm, slow-paced dance song with a sad mood."
Akon;Eminem,Konvicted,Smack That,81,212360,True,2.144721274227352,0.4000203782585074,0.61398765348653,-0.3589471684585211,0.018324348307476056,-0.5041145030885494,-0.559699498713222,1.7354554718264323,-0.10573347337414943,dance,"A calm, slow-paced dance song with a happy mood."
benny blanco;Halsey;Khalid,FRIENDS KEEP SECRETS,Eastside (with Halsey & Khalid),78,170769,False,0.3756977152566704,0.1773820426599108,0.11809708185743732,1.4976276463685465,0.703995644929358,-0.5041145030885494,-0.07119576383123423,-0.5595386671779307,-1.074071811303475,dance,"A calm, slow-paced dance song with a sad mood."
Charlie Puth,CHARLIE,Charlie Be Quiet!,69,128364,False,1.0729350137434863,0.08196561311765493,0.7971132414858861,-0.13668782995400713,-0.33052596050014804,-0.5041026796462931,-0.674734249185432,-0.031111445255917705,-0.9069834949753897,dance,"A calm, slow-paced dance song with a sad mood."
Axwell /\ Ingrosso,More Than You Know,More Than You Know,80,203000,False,0.456369799379112,0.3960446936942467,0.6533566724049584,-0.4790617896928754,-0.8643270795807796,-0.5041145030885494,0.5171098093599767,0.37388752045073426,0.030999409163048202,dance,"A calm, slow-paced dance song with a sad mood."
Charlie Puth,CHARLIE,Tears On My Piano,67,181385,True,-0.027662705355536978,0.3483364789231188,0.5479749550980542,0.07516787993965728,-0.2282767320565341,-0.5040715381207873,-0.5386885853849644,1.37674210220054,2.335710701521554,dance,"A calm, slow-paced dance song with a happy mood."
Tiësto;Ava Max,The Motto,The Motto,86,164818,False,1.0786973054665179,0.4835097541079813,0.7221530387977676,-0.3892122698719017,-0.8565080209350915,-0.504042464082452,-0.6484706075251101,-0.038825711269377755,-0.13992503341333612,dance,"A calm, slow-paced dance song with a sad mood."
Imanbek;BYOR,Belly Dancer,Belly Dancer,87,151475,False,1.6030658522623877,0.6186830292928438,0.6511695046872679,0.5140118504336765,-0.772002040956693,-0.5040965094892685,-0.2445357987893589,-0.20082529755203882,-0.005427111386017304,dance,"A high-energy, slow-paced dance song with a sad mood."
Shakira;Freshlyground,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),79,202626,False,1.1478448061428965,0.9208350561766536,0.3733992045405788,0.551843227200402,-0.9281727007530716,-0.5041145030885494,-0.7204329856743922,1.0373143976082981,0.1614610592247656,dance,"A high-energy, slow-paced dance song with a happy mood."
Charlie Puth,CHARLIE,There’s A First Time For Everything,67,136769,False,-0.09104791430888395,0.3801419554372041,0.5340566150763875,0.17352945953314422,0.4543872343170062,-0.5041056516591007,-0.018668480510590484,0.5281728407199353,2.530152265880989,dance,"A calm, slow-paced dance song with a sad mood."
Alessia Cara,Know-It-All (Deluxe),Scars To Your Beautiful,74,230226,False,-1.427899594052201,0.38809332456572543,0.5008514324532686,1.7719051279273086,-0.8613197493324379,-0.5041145030885494,-0.5386885853849644,-0.09668270637032814,2.402459298241957,dance,"A calm, slow-paced dance song with a sad mood."
Selena Gomez,Back To You (From 13 Reasons Why – Season 2 Soundtrack),Back To You - From 13 Reasons Why – Season 2 Soundtrack,74,207904,False,0.19706667184269255,0.3284580561018155,0.6766201835840296,-0.34097726449432636,-0.6628359529418933,-0.5041090759347268,-0.49141403039638504,0.13088814102674312,-0.6700443233087111,dance,"A calm, slow-paced dance song with a sad mood."
DJ Snake;Selena Gomez;Ozuna;Cardi B,Carte Blanche,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",73,212500,True,1.585778977093293,0.6345857675498864,0.8136164160830052,1.355759983493325,-0.47487781242054417,-0.5040989323257965,-0.7845162713255778,0.5513156387603154,-0.8761944121303461,dance,"A high-energy, slow-paced dance song with a sad mood."
Sia;Diplo;Labrinth;LSD,"LABRINTH, SIA & DIPLO PRESENT... LSD","Genius (feat. Sia, Diplo, and Labrinth)",76,213706,False,0.20859125528875563,-0.10489156140259615,0.6617076764179582,0.759915799417394,-0.7067429745676805,-0.5038974169356459,-0.5071722153925782,0.33531619038343446,1.2178635127672173,dance,"A calm, slow-paced dance song with a sad mood."
Calvin Harris;Rihanna,This Is What You Came For,This Is What You Came For,81,222160,False,0.36993542353363884,1.1355220226467293,1.088006547938718,-0.4866280650462206,-0.3485699419901975,-0.11969110732197279,-0.3443376370985823,-0.03496857826264773,0.06052090246517567,dance,"A high-energy, slow-paced dance song with a sad mood."
Ariana Grande,Sweetener,God is a woman,80,197546,True,0.20282896356572408,0.0660628748606123,0.4622777472503641,-0.2728807863142199,-0.8769578666238144,-0.5039206761663142,0.12315518445514788,-0.794823780588462,0.7633325887731081,dance,"A calm, slow-paced dance song with a sad mood."
Becky G,Shower,Shower,78,206166,False,0.7617712606997831,-0.4468004339290126,0.14136059303650864,-0.3400314800751582,-0.8516962925377449,-0.5039985299800787,0.37528614439423824,-1.3618223325777752,-0.07207563524776926,dance,"A calm, slow-paced dance song with a sad mood."
Stefflon Don,16 Shots,16 Shots,69,224727,True,0.6753368848543106,0.5908532373430191,0.6736376821508153,-0.10547694412145839,-0.8655300116801162,-0.5029160066193947,-0.6731584306858127,0.28903059430267414,-0.9028137925315863,dance,"A calm, slow-paced dance song with a sad mood."
Charlie Puth,CHARLIE,Smells Like Me,67,204079,False,0.20282896356572408,-0.3036757896156292,0.3501356933615075,-0.3296278514643086,0.04238299029420877,-0.5041145030885494,-0.7950217279897064,0.5204585747064753,2.8650961237868198,dance,"A calm, slow-paced dance song with a sad mood."
Charlie Puth,CHARLIE,I Don’t Think That I Like Her,66,188507,False,0.11639458772025095,-0.37126242720806,0.4797750889918878,-0.4800075741120436,0.24387411693309508,-0.5041145030885494,-0.5491940420490933,0.9216004074063974,2.1323960103617052,dance,"A calm, slow-paced dance song with a happy mood."
